time,seconds_elapsed,z,y,x
1705467140043378200,1.474378173828125,-0.23601610958576202,0.14339639246463776,0.1805817186832428
1705467140061995300,1.492995361328125,-0.20303036272525787,0.08353336155414581,0.16408884525299072
1705467140080611000,1.511611083984375,-0.1456107199192047,-0.03374931216239929,0.08101361989974976
1705467140099228200,1.530228271484375,-0.10346225649118423,-0.13270656764507294,-0.002672456670552492
1705467140117844000,1.548843994140625,-0.06375718116760254,-0.14553436636924744,-0.0429883748292923
1705467140136461000,1.5674609375,-0.0423775278031826,-0.07895200699567795,-0.022219568490982056
1705467140155076900,1.586076904296875,-0.041766680777072906,-0.011147962883114815,0.04130854457616806
1705467140173694000,1.60469384765625,-0.04359922185540199,0.0010689827613532543,0.08956547826528549
1705467140192309800,1.623309814453125,-0.032603971660137177,-0.01725643500685692,0.08101361989974976
1705467140210926800,1.6419267578125,-0.018554486334323883,-0.05512896552681923,0.039476003497838974
1705467140229542700,1.660542724609375,-0.02038702741265297,-0.07773031294345856,0.019928891211748123
1705467140248159700,1.67915966796875,-0.039323292672634125,-0.03924693539738655,0.0358109213411808
1705467140266775600,1.697775634765625,-0.05276193097233772,0.012064233422279358,0.06757497787475586
1705467140285392600,1.716392578125,-0.04421006888151169,0.004123218823224306,0.09078717231750488
1705467140304008400,1.735008544921875,-0.040544986724853516,-0.029473381116986275,0.09200886636972427
1705467140322625500,1.75362548828125,-0.04421006888151169,-0.029473381116986275,0.06696412712335587
1705467140341241300,1.772241455078125,-0.050929389894008636,-0.020310672000050545,0.05719057470560074
1705467140359858400,1.7908583984375,-0.09307785332202911,0.05238015204668045,0.20073968172073364
1705467140378474200,1.80947412109375,-0.09796462953090668,0.35108447074890137,0.47439923882484436
1705467140397091300,1.82809130859375,-0.1205659806728363,0.1501157134771347,0.21417832374572754
1705467140415707100,1.84670703125,-0.16882291436195374,-0.0984991192817688,-0.135226309299469
1705467140434324500,1.865324462890625,-0.11751174181699753,-0.23471805453300476,-0.2525089979171753
1705467140452940000,1.88393994140625,-0.09063446521759033,-0.18340688943862915,-0.16576866805553436
1705467140471557000,1.90255712890625,-0.08758022636175156,-0.0459662564098835,-0.002672456670552492
1705467140490173000,1.9211728515625,-0.0814717561006546,0.05238015204668045,0.11338852345943451
1705467140508790300,1.939790283203125,-0.08269345015287399,0.0584886260330677,0.10789089649915695
1705467140527405800,1.95840576171875,-0.09918632358312607,-0.0007635590736754239,0.011987877078354359
1705467140546023200,1.977023193359375,-0.11506835371255875,-0.06673506647348404,-0.07291989028453827
1705467140564638700,1.995638671875,-0.11751174181699753,-0.09239064902067184,-0.07353074103593826
1705467140583256000,2.014256103515625,-0.11384665966033936,-0.09300149232149124,-0.01916533336043358
1705467140601871600,2.03287158203125,-0.09368869662284851,-0.05268557742238045,0.018096350133419037
1705467140620489000,2.051489013671875,-0.057648710906505585,0.04321744292974472,0.016874656081199646
1705467140639104500,2.0701044921875,-0.053983625024557114,0.10124793648719788,0.015042114071547985
1705467140657721900,2.088721923828125,-0.056427016854286194,0.09147437661886215,0.0364217683672905
1705467140676337400,2.10733740234375,-0.08513683825731277,0.07070557028055191,0.06085565686225891
1705467140694954800,2.125954833984375,-0.09185615926980972,0.04077405482530594,0.06513158977031708
1705467140713570300,2.1445703125,-0.0814717561006546,-0.0038177953101694584,0.05474718660116196
1705467140732187600,2.163187744140625,-0.0552053228020668,-0.03008422814309597,0.010766183026134968
1705467140750803200,2.18180322265625,-0.08086090534925461,-0.04474456235766411,-0.02405211143195629
1705467140769420500,2.200420654296875,-0.10162971168756485,-0.015423892997205257,-0.040544986724853516
1705467140788036000,2.2190361328125,-0.08758022636175156,0.04688252881169319,-0.009391776286065578
1705467140806653400,2.2376533203125,0.05169294774532318,0.16905197501182556,0.14881765842437744
1705467140825269000,2.25626904296875,0.22036315500736237,0.3486410677433014,0.4524087607860565
1705467140843886300,2.27488623046875,0.36696648597717285,0.4622586667537689,0.6484907269477844
1705467140862502000,2.293501953125,0.32542887330055237,0.44332239031791687,0.553809404373169
1705467140881119200,2.312119140625,0.1910424828529358,0.28694549202919006,0.23800136148929596
1705467140899734800,2.33073486328125,0.09078717231750488,0.042606595903635025,-0.10957072675228119
1705467140918352100,2.34935205078125,0.021150587126612663,-0.2047865390777588,-0.36368319392204285
1705467140936967700,2.3679677734375,-0.017332790419459343,-0.2811424434185028,-0.4211028218269348
1705467140955585000,2.3865849609375,-0.047264307737350464,-0.26098448038101196,-0.36123979091644287
1705467140974200600,2.40520068359375,-0.12728530168533325,-0.2298312783241272,-0.3013767600059509
1705467140992818000,2.42381787109375,-0.21830153465270996,-0.17180079221725464,-0.2268534004688263
1705467141011433500,2.44243359375,-0.28732728958129883,-0.08017370104789734,-0.11323580890893936
1705467141030050800,2.46105078125,-0.3172588050365448,0.029167955741286278,-0.040544986724853516
1705467141048666600,2.47966650390625,-0.2799971103668213,0.06398624926805496,-0.039323292672634125
1705467141067283700,2.49828369140625,-0.17859646677970886,0.04932591691613197,-0.08696937561035156
1705467141085899500,2.5168994140625,-0.1083490327000618,-0.01175880990922451,-0.17554223537445068
1705467141104516600,2.5355166015625,-0.058870404958724976,-0.03680354729294777,-0.2928248941898346
1705467141123132200,2.554132080078125,-0.03077143058180809,-0.06062658876180649,-0.3404709994792938
1705467141141749500,2.57274951171875,0.02664821222424507,-0.028251685202121735,-0.28427302837371826
1705467141160365300,2.591365234375,0.09994988143444061,0.03894151374697685,-0.20608459413051605
1705467141178982400,2.609982421875,0.11957334727048874,0.09391776472330093,-0.15721681714057922
1705467141197598200,2.62859814453125,0.1366770714521408,0.1519482582807541,-0.11934428662061691
1705467141216215300,2.64721533203125,0.06329904496669769,0.14217470586299896,-0.05948125198483467
1705467141234831000,2.6658310546875,-0.008170082233846188,0.08292251825332642,-0.0038941511884331703
1705467141253448200,2.6844482421875,-0.005726693198084831,0.025502873584628105,-0.010613471269607544
1705467141272064000,2.70306396484375,0.043141089379787445,0.11835165321826935,-0.05276193097233772
1705467141290681000,2.72168115234375,0.051082100719213486,0.1776038408279419,-0.06497887521982193
1705467141309297000,2.740296875,0.07246175408363342,0.48302745819091797,-0.082082599401474
1705467141327914000,2.7589140625,0.19409671425819397,0.5825955867767334,-0.10285140573978424
1705467141346529800,2.77752978515625,0.270452618598938,0.6778877377510071,-0.18898087739944458
1705467141365147000,2.79614697265625,0.2802261710166931,0.8196043372154236,-0.3875062167644501
1705467141383762700,2.8147626953125,0.14278554916381836,0.9087880253791809,-0.6446729302406311
1705467141402379800,2.8333798828125,-0.03565821051597595,0.9210049510002136,-1.0534061193466187
1705467141420995600,2.85199560546875,-0.20180866122245789,0.9448279738426208,-1.6007252931594849
1705467141439612700,2.87061279296875,-0.30870693922042847,0.49952033162117004,-2.0784077644348145
1705467141458228500,2.889228515625,-0.30870693922042847,0.3578037917613983,-2.0704667568206787
1705467141476845600,2.907845458984375,-0.047264307737350464,0.5263976454734802,-1.3734900951385498
1705467141495461400,2.92646142578125,-0.18287239968776703,0.8513683676719666,-0.8248728513717651
1705467141514078500,2.945078369140625,-0.7191963195800781,0.5783196687698364,-0.89764004945755
1705467141620833800,3.051833740234375,-1.1645039319992065,0.10857810080051422,-0.9434536099433899
1705467141632706000,3.0637060546875,-1.0056836605072021,-0.2176143378019333,-1.2274975776672363
1705467141644393000,3.07539306640625,-0.7692857384681702,-0.7484406232833862,-1.5329211950302124
1705467141656028200,3.087028076171875,-0.5829773545265198,-1.3129398822784424,-1.7351115942001343
1705467141667664400,3.098664306640625,-0.5353312492370605,-1.6788372993469238,-1.7748167514801025
1705467141679299600,3.110299560546875,-0.6006919145584106,-1.7191532850265503,-1.6477605104446411
1705467141690934000,3.12193408203125,-0.6746044158935547,-1.5139086246490479,-1.3521103858947754
1705467141702569500,3.133569580078125,-0.7772268056869507,-1.0691354274749756,-0.9147437810897827
1705467141714205400,3.145205322265625,-0.8841250538825989,-0.3086305856704712,-0.44003909826278687
1705467141725840600,3.156840576171875,-0.5823665261268616,0.3871244490146637,-0.013667707331478596
1705467141737475300,3.168475341796875,0.06818582862615585,0.7566870450973511,0.3534514904022217
1705467141749110500,3.180110595703125,0.6180247068405151,0.7053758502006531,0.5648046731948853
1705467141760746500,3.19174658203125,0.682774543762207,0.3578037917613983,0.5037199258804321
1705467141772381700,3.203381591796875,0.3248180150985718,-0.1913478970527649,0.179360032081604
1705467141784016400,3.215016357421875,-0.07780666649341583,-0.3984251320362091,-0.17920731008052826
1705467141795651600,3.226651611328125,-0.16882291436195374,-0.4100312292575836,-0.3569638729095459
1705467141807287800,3.238287841796875,-0.26961269974708557,-0.621995210647583,-0.3838411569595337
1705467141818923000,3.249923095703125,-0.32214558124542236,-0.5181511640548706,-0.373456746339798
1705467141830557400,3.261557373046875,-0.3209238648414612,-0.31290650367736816,-0.39117130637168884
1705467141842193000,3.27319287109375,-0.4638621509075165,0.025502873584628105,-0.45225605368614197
1705467141853828900,3.284828857421875,-0.6568898558616638,0.4524851143360138,-0.5530458092689514
1705467141865464000,3.296464111328125,-0.8077691197395325,0.6394043564796448,-0.7014816999435425
1705467141877098800,3.3080986328125,-0.9562050104141235,0.6387935280799866,-0.8805363178253174
1705467141888734000,3.31973388671875,-1.1217446327209473,0.6394043564796448,-1.0882244110107422
1705467141900370000,3.331369873046875,-1.2695696353912354,0.7383615970611572,-1.2745327949523926
1705467141912005400,3.34300537109375,-1.304998755455017,0.9478822350502014,-1.3857070207595825
1705467141923639800,3.354639892578125,-1.0795961618423462,1.3608149290084839,-1.4156385660171509
1705467141935275000,3.36627490234375,-0.666663408279419,1.358371615409851,-1.3863178491592407
1705467141946911200,3.3779111328125,-0.2244100123643875,1.1622896194458008,-1.410140872001648
1705467141958546400,3.38954638671875,-0.06192464008927345,0.8727480173110962,-1.4999353885650635
1705467141970180900,3.401180908203125,-0.0942995473742485,0.7798992395401001,-1.5585768222808838
1705467141981816000,3.412816162109375,-0.22257746756076813,0.6815528273582458,-1.5145957469940186
1705467141993452300,3.424452392578125,-0.3691807985305786,0.48302745819091797,-1.4174710512161255
1705467142005087500,3.43608740234375,-0.44248247146606445,0.23929941654205322,-1.3429477214813232
1705467142016722200,3.44772216796875,-0.46630552411079407,0.217308908700943,-1.233605980873108
1705467142028357400,3.459357421875,-0.5524349808692932,0.5196782946586609,-1.0692881345748901
1705467142039993300,3.470993408203125,-0.6996491551399231,0.9637642502784729,-0.9379559755325317
1705467142051628800,3.48262890625,-0.870686411857605,1.3748644590377808,-0.9397885203361511
1705467142063263200,3.49426318359375,-1.0166789293289185,1.6003434658050537,-1.0894460678100586
1705467142074898400,3.5058984375,-1.3349303007125854,1.3907464742660522,-1.3850961923599243
1705467142086534700,3.51753466796875,-1.6550142765045166,1.0578347444534302,-1.5836215019226074
1705467142098169900,3.529169921875,-1.7130447626113892,1.0236272811889648,-1.6685292720794678
1705467142109804300,3.54080419921875,-1.55911123752594,1.2184876203536987,-1.730224847793579
1705467142121439700,3.552439697265625,-1.3514232635498047,1.6119495630264282,-1.8029156923294067
1705467142133075700,3.56407568359375,-1.4155621528625488,1.2948434352874756,-1.901872992515564
1705467142144711000,3.5757109375,-1.5682740211486816,0.7365291118621826,-2.189582109451294
1705467142156345600,3.587345703125,-1.533455729484558,0.6736118197441101,-2.3679494857788086
1705467142167980800,3.598980712890625,-1.4778685569763184,0.6516213417053223,-2.504779100418091
1705467142179617000,3.610616943359375,-1.4882529973983765,0.6742226481437683,-2.67825984954834
1705467142191252200,3.622252197265625,-1.5200170278549194,0.7982246279716492,-2.88106107711792
1705467142202886700,3.63388671875,-1.514519453048706,0.8977927565574646,-3.121734857559204
1705467142214521900,3.64552197265625,-1.4149513244628906,0.9772028923034668,-3.3306446075439453
1705467142226158000,3.657157958984375,-1.2237560749053955,0.9857547879219055,-3.474193811416626
1705467142237793300,3.668793212890625,-1.1028083562850952,1.1238062381744385,-3.6098783016204834
1705467142249428000,3.680427978515625,-1.176110029220581,1.596678376197815,-3.779693841934204
1705467142261063200,3.692063232421875,-1.3728028535842896,2.4640815258026123,-4.085117340087891
1705467142272699100,3.70369921875,-1.6800590753555298,2.604576349258423,-4.352668285369873
1705467142284334600,3.71533447265625,-2.014192581176758,2.0487053394317627,-4.344116687774658
1705467142295969000,3.726968994140625,-2.212106943130493,1.3687559366226196,-3.996544599533081
1705467142307604200,3.738604248046875,-2.055730104446411,0.6754443645477295,-3.4931299686431885
1705467142319240400,3.750240478515625,-1.6079790592193604,-0.04169032722711563,-2.895110607147217
1705467142330875600,3.761875732421875,-1.116857886314392,-0.7209524512290955,-2.248223304748535
1705467142342510000,3.773510009765625,-0.7466844320297241,-1.1712232828140259,-1.5695720911026
1705467142354145500,3.7851455078125,-0.6190173625946045,-1.2457466125488281,-0.8634325861930847
1705467142365781500,3.796781494140625,-0.8047149181365967,-0.8333483934402466,-0.135226309299469
1705467142377416700,3.808416748046875,-1.1113601922988892,-0.34100547432899475,0.6222242712974548
1705467142389051400,3.820051513671875,-1.3306543827056885,-0.28969430923461914,1.316146731376648
1705467142400686600,3.8316865234375,-1.4192272424697876,-0.7209524512290955,1.8391083478927612
1705467142412322800,3.84332275390625,-1.4522130489349365,-1.394182562828064,2.204395055770874
1705467142423958000,3.8549580078125,-1.361196756362915,-1.491307258605957,2.404142141342163
1705467142435592400,3.866592529296875,-0.9952992796897888,-0.6482616662979126,2.5702924728393555
1705467142447228000,3.878227783203125,-0.6959841251373291,-1.094791054725647,2.661919593811035
1705467142458863900,3.88986376953125,-0.12423106282949448,-0.9066500663757324,2.7932517528533936
1705467142470499000,3.9014990234375,0.43538138270378113,-1.061805248260498,2.950850486755371
1705467142482133800,3.9131337890625,1.0004150867462158,-0.709346354007721,3.0736308097839355
1705467142493769000,3.92476904296875,1.6265335083007812,-0.6372663974761963,3.1719770431518555
1705467142505405200,3.9364052734375,1.6350853443145752,-0.5835118293762207,3.303309202194214
1705467142517040400,3.948040283203125,0.9912523627281189,-0.8144121170043945,3.4786224365234375
1705467142528674800,3.9596748046875,0.3242071866989136,-1.148621916770935,3.5684170722961426
1705467142540310300,3.971310302734375,0.15927842259407043,-1.5249037742614746,3.6716501712799072
1705467142551946200,3.9829462890625,0.19409671425819397,-1.8504854440689087,3.734567403793335
1705467142563581400,3.99458154296875,0.293664813041687,-1.9653246402740479,3.572082042694092
1705467142575216000,4.006216064453125,0.36879903078079224,-1.9653246402740479,3.2678802013397217
1705467142586851300,4.017851318359375,0.3859027624130249,-1.6873892545700073,2.890376567840576
1705467142598487600,4.029487548828125,0.29916244745254517,-1.1877161264419556,2.4756112098693848
1705467142610122800,4.041122802734375,0.17454960942268372,-0.6006155610084534,2.0180866718292236
1705467142621757400,4.05275732421875,0.08712209016084671,-0.18218518793582916,1.548879623413086
1705467142633392600,4.064392578125,0.057801421731710434,0.04077405482530594,1.0724186897277832
1705467142645028900,4.07602880859375,0.10796725004911423,-0.16996824741363525,0.6772005558013916
1705467142656664000,4.0876640625,0.12140589207410812,-0.6134433746337891,0.43469417095184326
1705467142668298500,4.099298583984375,0.1104106456041336,-0.8608365058898926,0.445078581571579
1705467142679934000,4.110933837890625,0.09078717231750488,-0.8987090587615967,0.6521558165550232
1705467142691570000,4.12256982421875,0.06696412712335587,-0.7704311013221741,0.8659523725509644
1705467142703205000,4.134205078125,0.08651123940944672,-0.6146650314331055,1.076083779335022
1705467142714839800,4.14583984375,0.22708246111869812,-0.6311579346656799,1.2550621032714844
1705467142726475000,4.15747509765625,0.2576248347759247,-0.9225320816040039,1.3747881650924683
1705467142738111200,4.169111328125,0.24846212565898895,-1.048366665840149,1.4120497703552246
1705467142749746400,4.180746337890625,0.23746687173843384,-0.9347490072250366,1.4413704872131348
1705467142761380900,4.192380859375,0.2020377367734909,-0.7582141757011414,1.4236558675765991
1705467142773016300,4.204016357421875,0.1776038408279419,-0.669030487537384,1.3216444253921509
1705467142784652300,4.21565234375,0.14034216105937958,-0.5548020005226135,1.1762627363204956
1705467142796287700,4.227287841796875,0.0889546349644661,-0.386208176612854,1.05714750289917
1705467142807922200,4.238922119140625,0.040697697550058365,-0.23655059933662415,0.9789590835571289
1705467142819557400,4.250557373046875,0.016874656081199646,-0.10827267915010452,0.8500702977180481
1705467142831193600,4.262193603515625,-0.02038702741265297,0.03588727489113808,0.6759788393974304
1705467142842828800,4.273828857421875,-0.0680331140756607,0.1757712960243225,0.5458683967590332
1705467142854463500,4.28546337890625,-0.12423106282949448,0.323596328496933,0.47439923882484436
1705467142866098700,4.2970986328125,-0.18226155638694763,0.26128992438316345,0.4566846787929535
1705467142877735000,4.30873486328125,-0.20180866122245789,0.21303297579288483,0.46034976840019226
1705467142889370000,4.3203701171875,-0.20974968373775482,0.26067906618118286,0.4701233208179474
1705467142901004800,4.3320048828125,-0.2140256017446518,0.3321481943130493,0.42614230513572693
1705467142912640000,4.343639892578125,-0.20180866122245789,0.35597124695777893,0.3222982883453369
1705467142924276200,4.355276123046875,-0.19447849690914154,0.4152234196662903,0.25082916021347046
1705467142935911400,4.366911376953125,-0.2274642437696457,0.4769189953804016,0.21234577894210815
1705467142947545900,4.3785458984375,-0.11140327155590057,0.3333698809146881,0.11583191156387329
1705467142959181300,4.390181396484375,-0.004504998680204153,0.11835165321826935,-0.03077143058180809
1705467142970817300,4.4018173828125,0.04008685052394867,-0.13270656764507294,-0.14194563031196594
1705467142982452700,4.41345263671875,0.0364217683672905,-0.2982461750507355,-0.16943375766277313
1705467142994087200,4.425087158203125,0.014431266114115715,-0.28602921962738037,-0.07169819623231888
1705467143005722400,4.436722412109375,-0.016721943393349648,-0.13392825424671173,0.02053973823785782
1705467143017358600,4.448358642578125,-0.03199312463402748,-0.058183200657367706,0.051082100719213486
1705467143028993800,4.459993896484375,0.0016034740256145597,-0.04963133856654167,0.018707197159528732
1705467143040628500,4.47162841796875,0.05047125369310379,-0.06184828653931618,-0.05948125198483467
1705467143052263700,4.483263671875,0.11835165321826935,-0.09116895496845245,-0.11018157750368118
1705467143063900000,4.49489990234375,0.188599094748497,-0.13087402284145355,-0.09613208472728729
1705467143075535000,4.50653515625,0.22280654311180115,-0.10705098509788513,-0.01916533336043358
1705467143087169800,4.518169677734375,0.23868857324123383,0.03405473381280899,0.1420983374118805
1705467143198869800,4.629869873046875,-0.24212458729743958,0.4408790171146393,-0.17126630246639252
1705467143217485300,4.6484853515625,0.02970244735479355,-0.17241163551807404,0.502498209476471
1705467143236102700,4.6671025390625,0.2044811248779297,-0.056961506605148315,0.804256796836853
1705467143254718500,4.685718505859375,0.02970244735479355,0.021226942539215088,0.9093225002288818
1705467143273335800,4.704335693359375,-0.002061609411612153,-0.19440214335918427,0.7816554307937622
1705467143291951600,4.72295166015625,-0.0295497365295887,-0.335507869720459,0.7535564303398132
1705467143310568700,4.741568603515625,-0.0429883748292923,-0.31412819027900696,0.8189170956611633
1705467143329184500,4.7601845703125,-0.025273805484175682,-0.36727190017700195,0.7871530652046204
1705467143347801900,4.7788017578125,0.06635328382253647,-0.47111594676971436,0.7388961315155029
1705467143366417700,4.797417724609375,0.0755159929394722,-0.6152759194374084,0.8158628940582275
1705467143385035000,4.816034912109375,0.06818582862615585,-0.5645755529403687,0.8018133640289307
1705467143403650800,4.83465087890625,-0.016111096367239952,-0.36910444498062134,0.6442148089408875
1705467143422268000,4.853267822265625,-0.04604261368513107,-0.12659808993339539,0.3882697820663452
1705467143440883700,4.8718837890625,-0.009391776286065578,0.08780929446220398,0.14759597182273865
1705467143459501000,4.8905009765625,0.05047125369310379,0.10979979485273361,0.10544750839471817
1705467143478116900,4.909116943359375,-0.06253548711538315,0.31260108947753906,0.27648472785949707
1705467143496734200,4.927734130859375,-0.19692188501358032,0.8415948152542114,0.36994436383247375
1705467143515350000,4.94635009765625,-0.2384594976902008,1.1128109693527222,0.28076067566871643
1705467143533967400,4.96496728515625,-0.15110833942890167,1.3040062189102173,0.2318928837776184
1705467143552583200,4.983583251953125,0.005268557462841272,1.2270394563674927,0.2887016832828522
1705467143571200300,5.0022001953125,0.12323843687772751,0.6577298045158386,0.4530195891857147
1705467143589816000,5.020816162109375,0.111021488904953,-0.1241547018289566,0.6515449285507202
1705467143608433400,5.039433349609375,-0.03626905754208565,-0.44546034932136536,0.887332022190094
1705467143627049200,5.05804931640625,-0.22013407945632935,-0.4369085133075714,1.1591590642929077
1705467143645666600,5.07666650390625,-0.24273543059825897,-0.4124746024608612,1.4578633308410645
1705467143664282400,5.095282470703125,-0.09796462953090668,-0.5578562617301941,1.715640902519226
1705467143682899700,5.113899658203125,0.029091600328683853,-0.6397097706794739,1.8188741207122803
1705467143701515500,5.132515625,0.10491301864385605,-0.8046385645866394,1.7974944114685059
1705467143720132900,5.1511328125,0.18249061703681946,-0.7893673777580261,1.7168625593185425
1705467143738748700,5.169748779296875,0.30343836545944214,-0.6739172339439392,1.6008015871047974
1705467143757366000,5.188365966796875,0.43354883790016174,-0.6934643387794495,1.5079528093338013
1705467143775981800,5.20698193359375,0.5154023766517639,-0.5034908652305603,1.5568206310272217
1705467143794599200,5.22559912109375,0.510515570640564,-0.13270656764507294,1.4871840476989746
1705467143813215000,5.244215087890625,0.5221216678619385,0.2655658423900604,1.1157888174057007
1705467143831832300,5.262832275390625,0.5080721974372864,0.45676103234291077,0.6240568161010742
1705467143850448100,5.2814482421875,0.4903576374053955,0.34253260493278503,0.30275118350982666
1705467143869065500,5.3000654296875,0.4891359508037567,0.1122431829571724,0.23861220479011536
1705467143887681300,5.318681396484375,0.39078953862190247,0.05238015204668045,0.34306707978248596
